"","ID","Study_meta","Country_clean","Total_N","Genus_name","Species_name","Organism_n","Taxonomic_group","Etiology"
"3451","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"3452","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"3453","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Unidentified_Eumycetoma","Eumycetoma_spp",30,"Fungus","Eumycetoma"
"3454","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"3455","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"3456","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"3457","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"3458","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"3459","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"3460","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"3461","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"3462","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"3463","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"3464","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Madurella","Madurella_mycetomatis",NA,"Fungus","Eumycetoma"
"3465","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"3466","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"3467","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"3468","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"3469","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"3470","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"3471","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"3472","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"3473","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"3474","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"3475","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"3476","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"3477","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"3478","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"3479","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"3480","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"3481","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"3482","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"3483","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"3484","ID 3494","Siblany, Saudi Arabia, 1998","Saudi Arabia",36,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"3485","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"3486","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Actinomadura","Actinomadura_pelletieri",2,"Bacteria","Actinomycetoma"
"3487","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"3488","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Actinomadura","Actinomadura_madurae",NA,"Bacteria","Actinomycetoma"
"3489","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"3490","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"3491","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"3492","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"3493","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"3494","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"3495","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"3496","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Nocardia","Nocardia_spp",NA,"Bacteria","Actinomycetoma"
"3497","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"3498","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"3499","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"3500","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"3501","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"3502","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"3503","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"3504","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"3505","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"3506","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"3507","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"3508","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"3509","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Streptomyces","Streptomyces_somaliensis",5,"Bacteria","Actinomycetoma"
"3510","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"3511","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"3512","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"3513","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"3514","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"3515","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"3516","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"3517","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"3518","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"3519","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"3520","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"3521","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"3522","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"3523","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"3524","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"3525","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"3526","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"3527","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"3528","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"3529","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"3530","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"3531","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Madurella","Madurella_mycetomatis",43,"Fungus","Eumycetoma"
"3532","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"3533","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"3534","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"3535","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"3536","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"3537","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"3538","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"3539","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"3540","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"3541","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"3542","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"3543","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"3544","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"3545","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"3546","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"3547","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"3548","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"3549","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"3550","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"3551","ID 5230","Siddig, Sudan, 2016","Sudan",50,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"3552","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"3553","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Actinomadura","Actinomadura_pelletieri",NA,"Bacteria","Actinomycetoma"
"3554","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"3555","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Actinomadura","Actinomadura_madurae",NA,"Bacteria","Actinomycetoma"
"3556","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"3557","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"3558","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"3559","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"3560","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"3561","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"3562","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"3563","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Nocardia","Nocardia_spp",NA,"Bacteria","Actinomycetoma"
"3564","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"3565","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"3566","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"3567","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"3568","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"3569","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"3570","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"3571","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"3572","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"3573","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"3574","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"3575","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"3576","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Streptomyces","Streptomyces_somaliensis",35,"Bacteria","Actinomycetoma"
"3577","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"3578","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"3579","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"3580","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"3581","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"3582","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"3583","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"3584","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"3585","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"3586","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"3587","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"3588","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"3589","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"3590","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"3591","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"3592","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"3593","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"3594","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"3595","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"3596","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"3597","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"3598","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Madurella","Madurella_mycetomatis",37,"Fungus","Eumycetoma"
"3599","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"3600","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"3601","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"3602","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"3603","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"3604","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"3605","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"3606","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"3607","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"3608","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"3609","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"3610","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"3611","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"3612","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"3613","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"3614","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"3615","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"3616","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"3617","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"3618","ID 5411","Siddig, Sudan, 2022","Sudan",72,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"3619","ID 3340","Sow, Senegal, 2020","Senegal",193,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"3620","ID 3340","Sow, Senegal, 2020","Senegal",193,"Actinomadura","Actinomadura_pelletieri",24,"Bacteria","Actinomycetoma"
"3621","ID 3340","Sow, Senegal, 2020","Senegal",193,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"3622","ID 3340","Sow, Senegal, 2020","Senegal",193,"Actinomadura","Actinomadura_madurae",NA,"Bacteria","Actinomycetoma"
"3623","ID 3340","Sow, Senegal, 2020","Senegal",193,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"3624","ID 3340","Sow, Senegal, 2020","Senegal",193,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"3625","ID 3340","Sow, Senegal, 2020","Senegal",193,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"3626","ID 3340","Sow, Senegal, 2020","Senegal",193,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"3627","ID 3340","Sow, Senegal, 2020","Senegal",193,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"3628","ID 3340","Sow, Senegal, 2020","Senegal",193,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"3629","ID 3340","Sow, Senegal, 2020","Senegal",193,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"3630","ID 3340","Sow, Senegal, 2020","Senegal",193,"Nocardia","Nocardia_spp",NA,"Bacteria","Actinomycetoma"
"3631","ID 3340","Sow, Senegal, 2020","Senegal",193,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"3632","ID 3340","Sow, Senegal, 2020","Senegal",193,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"3633","ID 3340","Sow, Senegal, 2020","Senegal",193,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"3634","ID 3340","Sow, Senegal, 2020","Senegal",193,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"3635","ID 3340","Sow, Senegal, 2020","Senegal",193,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"3636","ID 3340","Sow, Senegal, 2020","Senegal",193,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"3637","ID 3340","Sow, Senegal, 2020","Senegal",193,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"3638","ID 3340","Sow, Senegal, 2020","Senegal",193,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"3639","ID 3340","Sow, Senegal, 2020","Senegal",193,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"3640","ID 3340","Sow, Senegal, 2020","Senegal",193,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"3641","ID 3340","Sow, Senegal, 2020","Senegal",193,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"3642","ID 3340","Sow, Senegal, 2020","Senegal",193,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"3643","ID 3340","Sow, Senegal, 2020","Senegal",193,"Streptomyces","Streptomyces_somaliensis",2,"Bacteria","Actinomycetoma"
"3644","ID 3340","Sow, Senegal, 2020","Senegal",193,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"3645","ID 3340","Sow, Senegal, 2020","Senegal",193,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"3646","ID 3340","Sow, Senegal, 2020","Senegal",193,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
